TransactionID,MemberID,ItemDescription
547,873,Beer
547,873,Cola
547,873,Milk
547,873,Bananas
548,324,Cheese
548,324,Tomatoes
549,668,Chips
550,485,Tomatoes
551,426,Tomatoes
552,398,Juice
552,398,Rice
553,456,Butter
553,456,Cheese
553,456,Chips
553,456,Diaper
553,456,Bananas
554,350,Beer
554,350,Chips
554,350,Pasta
554,350,Cereal
555,288,Beer
555,288,Yogurt
556,782,Chicken
557,73,Bananas
557,73,Beer
557,73,Water
557,73,Apples
557,73,Yogurt
558,868,Juice
558,868,Yogurt
558,868,Chips
558,868,Eggs
558,868,Bread
559,519,Apples
559,519,Pasta
559,519,Chips
560,361,Bread
560,361,Beer
561,863,Cereal
561,863,Beer
561,863,Chicken
561,863,Eggs
562,841,Chips
563,558,Water
563,558,Tomatoes
563,558,Lettuce
563,558,Eggs
564,885,Lettuce
564,885,Cheese
564,885,Juice
564,885,Bread
564,885,Tomatoes
565,694,Bread
565,694,Bananas
565,694,Lettuce
565,694,Water
565,694,Cheese
566,465,Beer
567,122,Chicken
568,960,Yogurt
569,493,Rice
569,493,Cola
569,493,Butter
569,493,Diaper
569,493,Bananas
570,603,Milk
570,603,Chips
570,603,Chicken
571,2,Juice
572,993,Diaper
572,993,Lettuce
573,837,Chicken
573,837,Tomatoes
573,837,Apples
573,837,Water
573,837,Yogurt
574,302,Bananas
574,302,Rice
574,302,Lettuce
574,302,Water
575,222,Butter
575,222,Chips
576,621,Tomatoes
577,863,Cheese
577,863,Bananas
577,863,Chicken
577,863,Water
578,127,Cola
578,127,Pasta
579,707,Cheese
579,707,Water
579,707,Milk
579,707,Bananas
580,523,Bread
580,523,Butter
580,523,Cola
580,523,Yogurt
580,523,Rice
581,93,Eggs
582,635,Yogurt
582,635,Bread
582,635,Beer
582,635,Lettuce
583,994,Milk
583,994,Chicken
583,994,Tomatoes
583,994,Butter
584,95,Apples
584,95,Juice
585,971,Cola
585,971,Beer
585,971,Butter
585,971,Bananas
586,619,Juice
586,619,Cereal
586,619,Beer
587,998,Chicken
588,147,Eggs
588,147,Diaper
588,147,Bananas
588,147,Beer
589,806,Tomatoes
589,806,Juice
589,806,Bananas
590,830,Chicken
591,161,Pasta
592,907,Tomatoes
592,907,Chicken
593,582,Milk
593,582,Bread
593,582,Juice
593,582,Bananas
593,582,Yogurt
594,510,Bananas
595,899,Tomatoes
595,899,Chips
596,825,Bananas
596,825,Lettuce
596,825,Cola
597,632,Cola
598,600,Butter
598,600,Bread
598,600,Cereal
599,667,Rice
599,667,Milk
599,667,Butter
600,211,Cola
601,22,Pasta
602,230,Bananas
602,230,Chicken
602,230,Milk
603,94,Bread
603,94,Diaper
603,94,Water
604,348,Water
604,348,Tomatoes
604,348,Juice
604,348,Lettuce
604,348,Chicken
605,374,Eggs
606,835,Cereal
607,257,Butter
607,257,Water
608,550,Cereal
608,550,Bananas
608,550,Cheese
608,550,Tomatoes
608,550,Diaper
609,305,Tomatoes
609,305,Yogurt
609,305,Chicken
609,305,Rice
609,305,Eggs
610,256,Eggs
610,256,Apples
610,256,Beer
611,524,Lettuce
611,524,Bananas
611,524,Pasta
612,615,Cereal
613,965,Chicken
613,965,Lettuce
613,965,Chips
614,496,Eggs
614,496,Water
614,496,Bananas
614,496,Lettuce
615,627,Butter
616,867,Chicken
616,867,Apples
616,867,Eggs
617,481,Bread
617,481,Pasta
617,481,Eggs
617,481,Milk
618,884,Rice
618,884,Cereal
618,884,Milk
618,884,Eggs
618,884,Pasta
619,237,Cola
620,572,Cola
620,572,Lettuce
620,572,Diaper
620,572,Juice
621,125,Bread
621,125,Cereal
622,872,Water
622,872,Juice
622,872,Cheese
623,120,Lettuce
624,259,Water
625,533,Rice
626,910,Lettuce
627,534,Butter
628,456,Water
628,456,Beer
629,518,Yogurt
629,518,Water
629,518,Rice
629,518,Cola
629,518,Pasta
630,390,Chicken
630,390,Juice
631,140,Pasta
632,406,Milk
633,620,Rice
633,620,Cereal
633,620,Beer
633,620,Butter
634,65,Apples
635,782,Butter
635,782,Beer
636,62,Eggs
636,62,Yogurt
637,750,Cereal
638,808,Eggs
639,930,Pasta
640,909,Tomatoes
640,909,Bread
640,909,Cereal
640,909,Rice
640,909,Pasta
641,632,Cheese
641,632,Lettuce
641,632,Tomatoes
642,694,Cereal
642,694,Pasta
642,694,Water
642,694,Bananas
642,694,Yogurt
643,583,Cola
643,583,Yogurt
643,583,Chicken
643,583,Bread
644,668,Juice
644,668,Lettuce
645,707,Bananas
646,489,Tomatoes
646,489,Juice
646,489,Rice
646,489,Lettuce
646,489,Cheese
647,595,Cereal
647,595,Water
647,595,Juice
648,809,Milk
648,809,Chips
648,809,Rice
649,704,Diaper
650,471,Pasta
651,268,Chicken
651,268,Tomatoes
651,268,Eggs
651,268,Cereal
652,837,Eggs
652,837,Beer
653,356,Apples
653,356,Bananas
653,356,Water
653,356,Rice
654,609,Cereal
655,547,Chips
655,547,Chicken
656,597,Bread
656,597,Chips
657,27,Bananas
658,770,Tomatoes
658,770,Pasta
658,770,Juice
659,270,Apples
659,270,Cola
659,270,Rice
659,270,Cheese
659,270,Tomatoes
660,828,Beer
660,828,Chips
660,828,Cola
660,828,Juice
660,828,Chicken
661,716,Beer
662,822,Pasta
662,822,Cheese
662,822,Bread
662,822,Tomatoes
662,822,Juice
663,475,Eggs
663,475,Bread
663,475,Cheese
663,475,Beer
664,745,Chips
664,745,Apples
664,745,Chicken
664,745,Juice
664,745,Yogurt
665,486,Cheese
666,219,Cheese
666,219,Beer
666,219,Milk
666,219,Rice
666,219,Water
667,311,Cereal
667,311,Bread
667,311,Water
668,150,Diaper
668,150,Tomatoes
668,150,Yogurt
668,150,Rice
669,798,Chicken
669,798,Milk
669,798,Tomatoes
669,798,Cereal
670,858,Pasta
670,858,Yogurt
671,140,Cereal
671,140,Eggs
672,861,Chips
672,861,Yogurt
673,525,Bread
673,525,Rice
673,525,Chips
673,525,Milk
673,525,Pasta
674,310,Rice
674,310,Bananas
675,827,Cheese
676,335,Bread
677,206,Milk
678,813,Milk
678,813,Juice
678,813,Tomatoes
679,147,Bananas
679,147,Beer
680,92,Eggs
680,92,Lettuce
680,92,Butter
680,92,Cheese
681,320,Diaper
681,320,Chicken
681,320,Yogurt
682,304,Rice
682,304,Water
683,2,Pasta
683,2,Cola
683,2,Eggs
683,2,Rice
684,409,Rice
684,409,Beer
684,409,Yogurt
684,409,Apples
684,409,Chicken
685,873,Milk
685,873,Butter
685,873,Cereal
686,509,Pasta
686,509,Chicken
686,509,Rice
686,509,Lettuce
687,85,Bananas
687,85,Diaper
687,85,Juice
687,85,Butter
688,563,Bread
688,563,Pasta
688,563,Apples
688,563,Cheese
689,384,Pasta
689,384,Chips
689,384,Butter
689,384,Juice
689,384,Rice
690,888,Apples
691,136,Juice
692,624,Apples
693,578,Eggs
694,688,Milk
694,688,Apples
695,969,Cheese
695,969,Pasta
696,96,Chips
696,96,Cheese
696,96,Lettuce
696,96,Milk
696,96,Eggs
697,821,Lettuce
697,821,Chips
697,821,Pasta
697,821,Chicken
698,121,Eggs
698,121,Cola
699,7,Chicken
699,7,Milk
699,7,Pasta
700,923,Lettuce
700,923,Water
700,923,Butter
700,923,Milk
701,265,Eggs
702,991,Cheese
702,991,Apples
703,14,Apples
703,14,Cereal
704,692,Water
704,692,Chicken
704,692,Chips
704,692,Cereal
705,363,Cereal
705,363,Cheese
705,363,Butter
705,363,Cola
705,363,Beer
706,303,Milk
706,303,Tomatoes
706,303,Water
706,303,Rice
706,303,Chips
707,710,Rice
708,668,Cola
708,668,Butter
708,668,Eggs
709,439,Eggs
709,439,Pasta
709,439,Cereal
709,439,Cola
709,439,Milk
710,501,Cheese
710,501,Yogurt
710,501,Chips
710,501,Butter
711,1000,Chicken
712,466,Butter
712,466,Cola
712,466,Bananas
712,466,Rice
713,254,Diaper
713,254,Chicken
714,299,Pasta
714,299,Apples
714,299,Milk
714,299,Yogurt
715,231,Yogurt
715,231,Butter
715,231,Water
715,231,Bananas
715,231,Eggs
716,739,Bread
716,739,Eggs
717,800,Eggs
718,38,Tomatoes
718,38,Diaper
718,38,Milk
718,38,Apples
718,38,Cheese
719,334,Cereal
719,334,Chips
719,334,Beer
719,334,Bananas
720,557,Butter
720,557,Apples
720,557,Cereal
720,557,Eggs
721,376,Beer
722,996,Diaper
722,996,Eggs
723,401,Cola
723,401,Water
724,940,Bread
724,940,Yogurt
725,578,Chicken
725,578,Tomatoes
726,248,Cola
726,248,Tomatoes
726,248,Bread
726,248,Cheese
726,248,Cereal
727,198,Juice
727,198,Eggs
727,198,Rice
727,198,Apples
727,198,Pasta
728,692,Beer
729,30,Juice
729,30,Apples
729,30,Eggs
729,30,Rice
730,373,Yogurt
731,242,Beer
731,242,Milk
731,242,Butter
731,242,Bread
732,16,Yogurt
732,16,Cereal
732,16,Pasta
732,16,Tomatoes
733,161,Water
733,161,Eggs
733,161,Bananas
733,161,Juice
733,161,Chips
734,748,Beer
734,748,Lettuce
734,748,Water
734,748,Chips
735,872,Cheese
735,872,Bread
735,872,Butter
736,840,Rice
737,582,Eggs
737,582,Juice
738,55,Cola
738,55,Water
738,55,Eggs
738,55,Chicken
738,55,Apples
739,745,Beer
739,745,Eggs
739,745,Milk
739,745,Bananas
740,184,Butter
741,200,Water
741,200,Bananas
741,200,Chips
741,200,Cheese
741,200,Chicken
742,155,Eggs
742,155,Rice
743,181,Yogurt
744,387,Milk
744,387,Chips
744,387,Cereal
744,387,Cola
744,387,Water
745,874,Chicken
745,874,Chips
746,31,Bananas
747,840,Diaper
748,491,Butter
749,781,Apples
749,781,Cheese
749,781,Cola
749,781,Yogurt
749,781,Bananas
750,211,Eggs
750,211,Lettuce
750,211,Cola
750,211,Bread
751,348,Cheese
751,348,Cereal
751,348,Eggs
752,58,Tomatoes
753,904,Water
753,904,Eggs
753,904,Yogurt
753,904,Rice
754,602,Diaper
754,602,Pasta
754,602,Juice
754,602,Cereal
755,361,Lettuce
756,955,Yogurt
757,352,Water
757,352,Chips
757,352,Diaper
758,433,Bananas
758,433,Chicken
759,453,Diaper
759,453,Cola
759,453,Lettuce
759,453,Beer
760,49,Diaper
761,9,Beer
761,9,Eggs
761,9,Bread
762,860,Pasta
762,860,Diaper
763,489,Cereal
763,489,Milk
763,489,Lettuce
764,963,Butter
764,963,Diaper
765,251,Water
766,552,Diaper
766,552,Eggs
767,303,Lettuce
767,303,Apples
768,4,Lettuce
768,4,Rice
768,4,Chips
768,4,Bread
769,312,Cereal
769,312,Beer
770,937,Chicken
770,937,Water
771,432,Eggs
771,432,Rice
771,432,Water
771,432,Cheese
771,432,Chips
772,22,Pasta
772,22,Milk
773,556,Pasta
773,556,Diaper
773,556,Bananas
774,806,Cola
774,806,Cheese
774,806,Chips
775,791,Bananas
775,791,Juice
775,791,Diaper
775,791,Rice
776,344,Milk
776,344,Bread
777,701,Diaper
777,701,Butter
777,701,Cereal
777,701,Eggs
777,701,Water
778,145,Chicken
778,145,Butter
778,145,Tomatoes
778,145,Diaper
779,293,Beer
779,293,Lettuce
780,529,Apples
780,529,Tomatoes
781,545,Chicken
781,545,Milk
782,612,Cereal
782,612,Lettuce
782,612,Beer
782,612,Bread
783,267,Beer
783,267,Cereal
784,563,Diaper
784,563,Eggs
785,699,Bread
785,699,Cola
785,699,Chicken
785,699,Cheese
786,625,Pasta
786,625,Lettuce
787,835,Diaper
787,835,Yogurt
788,215,Cola
789,103,Butter
789,103,Diaper
789,103,Chips
789,103,Beer
790,929,Bread
790,929,Beer
790,929,Bananas
791,555,Pasta
792,714,Bread
792,714,Cola
792,714,Tomatoes
793,290,Lettuce
793,290,Rice
793,290,Milk
794,501,Apples
794,501,Chips
794,501,Diaper
794,501,Tomatoes
794,501,Chicken
795,11,Rice
796,302,Chips
796,302,Bananas
796,302,Butter
797,610,Pasta
797,610,Diaper
797,610,Beer
797,610,Yogurt
797,610,Bananas
798,466,Lettuce
799,428,Lettuce
800,569,Bananas
800,569,Pasta
800,569,Apples
801,341,Cereal
801,341,Tomatoes
801,341,Pasta
801,341,Lettuce
802,483,Milk
802,483,Beer
802,483,Cheese
803,804,Lettuce
803,804,Chips
803,804,Yogurt
803,804,Juice
804,774,Juice
804,774,Chips
804,774,Pasta
805,55,Bread
805,55,Beer
805,55,Eggs
806,399,Eggs
806,399,Juice
806,399,Yogurt
806,399,Rice
807,952,Cola
807,952,Milk
807,952,Water
807,952,Cheese
807,952,Apples
808,640,Diaper
809,29,Diaper
809,29,Cola
809,29,Butter
809,29,Cereal
809,29,Water
810,678,Pasta
810,678,Milk
810,678,Chicken
810,678,Eggs
810,678,Juice
811,170,Eggs
811,170,Cheese
811,170,Juice
811,170,Chicken
811,170,Lettuce
812,526,Diaper
812,526,Pasta
812,526,Cheese
812,526,Chips
813,314,Beer
813,314,Yogurt
814,135,Bananas
814,135,Tomatoes
814,135,Lettuce
814,135,Apples
815,406,Juice
815,406,Cereal
815,406,Beer
816,747,Beer
816,747,Bread
816,747,Yogurt
816,747,Juice
817,914,Rice
817,914,Water
818,331,Juice
818,331,Eggs
818,331,Apples
818,331,Cola
818,331,Bread
819,321,Chicken
819,321,Milk
819,321,Rice
820,695,Tomatoes
820,695,Cereal
821,909,Juice
822,62,Cola
822,62,Milk
822,62,Bananas
822,62,Diaper
823,587,Tomatoes
823,587,Water
823,587,Pasta
824,756,Yogurt
824,756,Butter
825,493,Cereal
825,493,Chicken
825,493,Bananas
825,493,Water
825,493,Cheese
826,351,Bananas
826,351,Cheese
826,351,Yogurt
827,331,Chicken
827,331,Lettuce
828,815,Cola
828,815,Diaper
828,815,Chips
829,402,Beer
829,402,Chicken
829,402,Cola
829,402,Lettuce
829,402,Cereal
830,886,Beer
830,886,Rice
830,886,Chips
830,886,Pasta
830,886,Cheese
831,392,Cola
831,392,Bananas
831,392,Pasta
832,946,Bread
833,467,Eggs
833,467,Cheese
833,467,Diaper
834,474,Bread
835,612,Chicken
835,612,Chips
836,362,Juice
836,362,Apples
836,362,Diaper
836,362,Cereal
836,362,Butter
837,430,Cola
838,423,Rice
838,423,Butter
838,423,Pasta
839,390,Bread
839,390,Apples
840,32,Cola
840,32,Lettuce
840,32,Juice
840,32,Diaper
841,212,Chips
841,212,Diaper
841,212,Yogurt
841,212,Eggs
841,212,Bread
842,106,Beer
842,106,Water
842,106,Butter
843,828,Yogurt
843,828,Butter
843,828,Cola
843,828,Rice
844,340,Lettuce
844,340,Yogurt
844,340,Butter
845,684,Cheese
845,684,Cereal
845,684,Chicken
846,77,Yogurt
846,77,Milk
846,77,Chips
847,213,Cheese
847,213,Beer
847,213,Water
847,213,Chips
848,735,Tomatoes
848,735,Butter
848,735,Eggs
848,735,Beer
848,735,Cola
849,42,Chicken
849,42,Pasta
850,743,Chicken
850,743,Milk
850,743,Bananas
850,743,Cheese
851,191,Bread
851,191,Juice
851,191,Eggs
851,191,Apples
851,191,Bananas
852,497,Pasta
852,497,Water
852,497,Chips
853,501,Rice
853,501,Bananas
853,501,Lettuce
853,501,Eggs
853,501,Beer
854,990,Eggs
854,990,Cheese
855,61,Eggs
856,957,Bread
856,957,Eggs
857,806,Beer
857,806,Bananas
858,674,Bread
858,674,Bananas
858,674,Yogurt
858,674,Diaper
858,674,Apples
859,474,Diaper
860,582,Water
860,582,Apples
860,582,Bananas
860,582,Cheese
860,582,Rice
861,216,Milk
861,216,Chicken
861,216,Diaper
862,275,Tomatoes
862,275,Lettuce
863,650,Pasta
863,650,Water
863,650,Cereal
863,650,Rice
864,647,Beer
864,647,Bread
865,424,Diaper
865,424,Tomatoes
865,424,Cheese
866,343,Pasta
867,453,Yogurt
867,453,Bread
867,453,Pasta
867,453,Cheese
867,453,Juice
868,129,Tomatoes
868,129,Eggs
868,129,Cheese
868,129,Rice
869,574,Milk
869,574,Apples
869,574,Bananas
869,574,Juice
869,574,Chips
870,839,Cola
870,839,Pasta
870,839,Chips
870,839,Tomatoes
871,900,Chips
871,900,Apples
871,900,Cheese
872,658,Cheese
872,658,Butter
872,658,Cereal
872,658,Beer
873,633,Lettuce
873,633,Chicken
873,633,Milk
873,633,Bread
873,633,Juice
874,806,Lettuce
875,464,Pasta
875,464,Beer
875,464,Butter
875,464,Cheese
875,464,Yogurt
876,450,Pasta
876,450,Water
876,450,Lettuce
876,450,Beer
877,593,Bananas
877,593,Chicken
878,208,Cheese
878,208,Cereal
878,208,Bananas
878,208,Diaper
878,208,Tomatoes
879,808,Chips
880,604,Milk
880,604,Beer
880,604,Cheese
880,604,Water
881,412,Cheese
881,412,Diaper
882,868,Lettuce
882,868,Water
882,868,Yogurt
882,868,Cola
882,868,Diaper
883,742,Cereal
883,742,Apples
883,742,Beer
883,742,Lettuce
884,469,Cola
884,469,Yogurt
884,469,Milk
884,469,Cheese
885,64,Chips
885,64,Cereal
885,64,Milk
885,64,Bread
885,64,Water
886,203,Lettuce
887,256,Bananas
887,256,Bread
887,256,Water
887,256,Beer
888,693,Rice
888,693,Chips
889,542,Apples
889,542,Bananas
889,542,Eggs
889,542,Juice
889,542,Lettuce
890,114,Lettuce
890,114,Bread
890,114,Milk
890,114,Chips
890,114,Bananas
891,440,Chips
892,961,Bread
892,961,Beer
892,961,Lettuce
892,961,Rice
892,961,Bananas
893,840,Water
893,840,Bread
893,840,Pasta
893,840,Yogurt
893,840,Eggs
894,117,Cola
894,117,Water
895,488,Bananas
896,78,Chips
896,78,Eggs
896,78,Pasta
897,179,Bananas
897,179,Chips
897,179,Juice
897,179,Apples
898,897,Butter
898,897,Cola
899,961,Diaper
899,961,Apples
899,961,Chips
899,961,Cola
900,83,Beer
900,83,Apples
901,79,Eggs
901,79,Water
901,79,Chips
902,451,Yogurt
902,451,Chicken
902,451,Cereal
902,451,Cola
903,642,Tomatoes
903,642,Yogurt
903,642,Apples
903,642,Cola
904,67,Yogurt
904,67,Juice
905,355,Chicken
905,355,Eggs
905,355,Apples
906,215,Cola
906,215,Bananas
906,215,Milk
906,215,Tomatoes
907,111,Cheese
907,111,Yogurt
907,111,Bread
908,726,Eggs
908,726,Milk
908,726,Diaper
908,726,Chips
908,726,Bananas
909,952,Diaper
909,952,Milk
909,952,Cereal
910,502,Milk
910,502,Bananas
911,255,Yogurt
911,255,Water
911,255,Bananas
911,255,Eggs
911,255,Cola
912,127,Lettuce
912,127,Water
912,127,Tomatoes
913,848,Eggs
913,848,Cereal
914,76,Rice
914,76,Tomatoes
915,385,Cola
915,385,Pasta
915,385,Diaper
915,385,Eggs
916,140,Lettuce
916,140,Juice
916,140,Bananas
916,140,Bread
916,140,Pasta
917,384,Water
917,384,Milk
917,384,Lettuce
918,518,Butter
918,518,Yogurt
918,518,Cereal
918,518,Tomatoes
918,518,Cola
919,185,Cola
920,837,Apples
920,837,Cola
920,837,Bread
920,837,Cereal
920,837,Pasta
921,296,Cheese
921,296,Rice
922,983,Chips
922,983,Diaper
922,983,Water
922,983,Lettuce
922,983,Bananas
923,307,Bread
924,654,Tomatoes
924,654,Bananas
924,654,Pasta
924,654,Cola
924,654,Water
925,705,Apples
926,215,Bananas
926,215,Butter
926,215,Bread
927,468,Milk
927,468,Cereal
927,468,Bread
928,257,Chicken
929,959,Eggs
929,959,Chicken
929,959,Cola
929,959,Pasta
930,768,Bread
930,768,Eggs
931,543,Bananas
932,620,Juice
932,620,Cola
932,620,Pasta
932,620,Beer
932,620,Yogurt
933,957,Yogurt
933,957,Tomatoes
933,957,Juice
933,957,Bananas
934,158,Bananas
934,158,Lettuce
935,230,Bread
935,230,Tomatoes
936,634,Pasta
937,718,Apples
937,718,Bread
937,718,Chicken
937,718,Chips
938,956,Chips
938,956,Eggs
938,956,Apples
939,208,Cheese
939,208,Chicken
940,822,Chicken
940,822,Beer
940,822,Cola
940,822,Bananas
941,312,Butter
942,541,Cola
942,541,Beer
942,541,Chicken
942,541,Chips
942,541,Lettuce
943,244,Chicken
943,244,Rice
943,244,Apples
943,244,Chips
944,650,Juice
944,650,Butter
944,650,Milk
945,757,Diaper
945,757,Cereal
946,703,Beer
947,162,Juice
947,162,Tomatoes
947,162,Chips
947,162,Bananas
948,984,Cola
948,984,Bread
949,941,Pasta
949,941,Butter
950,170,Cereal
950,170,Pasta
950,170,Apples
950,170,Bread
951,222,Eggs
952,471,Cereal
952,471,Milk
953,276,Lettuce
953,276,Milk
953,276,Cola
953,276,Cereal
954,82,Yogurt
954,82,Bananas
954,82,Cheese
954,82,Eggs
954,82,Apples
955,683,Pasta
955,683,Cola
955,683,Juice
955,683,Bread
955,683,Cereal
956,312,Diaper
956,312,Pasta
956,312,Butter
957,13,Bananas
957,13,Pasta
957,13,Apples
958,341,Cereal
958,341,Juice
958,341,Milk
958,341,Apples
958,341,Butter
959,361,Milk
959,361,Tomatoes
959,361,Yogurt
959,361,Chips
960,176,Bread
960,176,Diaper
961,983,Diaper
961,983,Cereal
962,931,Diaper
962,931,Bananas
963,483,Chicken
963,483,Juice
963,483,Tomatoes
964,580,Yogurt
964,580,Cereal
965,918,Beer
965,918,Diaper
965,918,Rice
965,918,Chips
966,782,Lettuce
966,782,Milk
966,782,Yogurt
967,107,Butter
967,107,Diaper
967,107,Apples
968,807,Cola
968,807,Bread
969,415,Water
969,415,Diaper
970,902,Eggs
970,902,Bananas
971,951,Beer
972,430,Pasta
972,430,Eggs
972,430,Rice
973,512,Milk
973,512,Juice
973,512,Rice
973,512,Cola
973,512,Diaper
974,182,Cereal
974,182,Eggs
974,182,Beer
974,182,Butter
974,182,Chicken
975,294,Bananas
975,294,Pasta
975,294,Tomatoes
975,294,Cereal
976,140,Milk
976,140,Cereal
976,140,Butter
977,783,Beer
977,783,Lettuce
977,783,Cola
977,783,Juice
977,783,Yogurt
978,867,Water
978,867,Eggs
978,867,Chicken
978,867,Tomatoes
979,418,Eggs
979,418,Cereal
979,418,Apples
980,450,Water
980,450,Butter
980,450,Beer
980,450,Pasta
981,323,Apples
981,323,Yogurt
981,323,Butter
982,67,Bread
982,67,Pasta
983,102,Chips
983,102,Eggs
984,357,Diaper
984,357,Cereal
984,357,Rice
984,357,Juice
985,777,Cola
986,850,Chicken
986,850,Bread
986,850,Yogurt
986,850,Beer
987,630,Beer
987,630,Bread
987,630,Juice
987,630,Diaper
987,630,Lettuce
988,486,Bread
988,486,Rice
988,486,Chips
988,486,Cola
988,486,Juice
989,43,Butter
990,67,Cheese
990,67,Butter
990,67,Cola
990,67,Lettuce
990,67,Beer
991,738,Chicken
991,738,Rice
991,738,Milk
991,738,Water
991,738,Lettuce
992,23,Bananas
992,23,Lettuce
992,23,Cereal
992,23,Butter
992,23,Bread
993,250,Chicken
993,250,Cereal
993,250,Bananas
994,520,Yogurt
995,530,Water
995,530,Apples
995,530,Bananas
995,530,Juice
996,959,Pasta
996,959,Cola
996,959,Diaper
996,959,Cereal
996,959,Beer
997,648,Milk
998,898,Bananas
998,898,Butter
998,898,Lettuce
998,898,Yogurt
